Latitude,Longitude,Date,Orbit Number,Scene ID,Build ID,Orbit Correction Performed,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinst,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_bitmask,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_ContinuousLayer,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_ContinuousLayer_Description
35.4106,-99.0588,2020-06-14 15:24:02 UTC,11005,004,0601,True,313.2922058,128.4375,0b00000000000000000000000010000000,0b0,Continuous
35.4106,-99.0588,2020-06-16 21:57:21 UTC,11040,009,0601,True,282.1676941,62.9568443,0b00000000000000000000000000111110,0b0,Continuous
35.4106,-99.0588,2020-06-20 20:22:41 UTC,11101,011,0601,True,524.0141602,183.6003876,0b00000000000000000000000010110111,0b0,Continuous
35.4106,-99.0588,2020-06-24 18:47:58 UTC,11162,011,0601,True,429.5729065,127.5940857,0b00000000000000000000000001111111,0b0,Continuous
35.4106,-99.0588,2020-06-28 17:13:15 UTC,11223,009,0601,True,507.8828735,78.3506851,0b00000000000000000000000001001110,0b0,Continuous
35.4106,-99.0588,2020-07-20 01:14:00 UTC,11554,004,0601,True,87.6763916,,,,
35.4106,-99.0588,2020-07-30 21:17:00 UTC,11722,003,0601,True,277.3552551,60.9338226,0b00000000000000000000000000111100,0b0,Continuous
35.4106,-99.0588,2020-07-31 20:29:41 UTC,11737,003,0601,True,322.2223206,73.8195877,0b00000000000000000000000001001001,0b0,Continuous
35.4106,-99.0588,2020-08-04 18:56:33 UTC,11798,003,0601,True,554.2626343,149.8488464,0b00000000000000000000000010010101,0b0,Continuous
35.4106,-99.0588,2020-08-07 01:29:04 UTC,11833,013,0601,True,158.3778076,,,,
35.4106,-99.0588,2020-08-07 18:10:13 UTC,11844,005,0601,True,524.5279541,117.9307022,0b00000000000000000000000001110101,0b0,Continuous
35.4106,-99.0588,2020-08-10 00:43:22 UTC,11879,013,0601,True,140.4225922,57.9682999,0b00000000000000000000000000111001,0b0,Continuous
35.4106,-99.0588,2020-08-10 23:55:46 UTC,11894,012,0601,True,177.427475,45.0581779,0b00000000000000000000000000101101,0b0,Continuous
35.4106,-99.0588,2020-08-11 16:36:42 UTC,11905,005,0601,True,462.6940308,140.6946564,0b00000000000000000000000010001100,0b0,Continuous
35.4106,-99.0588,2020-08-14 22:22:01 UTC,11955,008,0601,True,255.4385834,47.0228729,0b00000000000000000000000000101111,0b0,Continuous
35.4106,-99.0588,2020-08-18 20:48:32 UTC,12016,011,0601,True,357.017334,,,,
35.4106,-99.0588,2020-09-21 00:15:08 UTC,12530,005,0601,True,59.2960434,,,,
35.4106,-99.0588,2020-09-24 22:42:40 UTC,12591,005,0601,True,152.7415009,25.7794304,0b00000000000000000000000000011001,0b0,Continuous
35.4106,-99.0588,2020-09-28 21:10:03 UTC,12652,007,0601,True,170.1929169,49.8871346,0b00000000000000000000000000110001,0b0,Continuous
35.4106,-99.0588,2020-10-02 19:37:48 UTC,12713,005,0601,True,209.1085815,52.269165,0b00000000000000000000000000110100,0b0,Continuous
35.4106,-99.0588,2020-10-06 18:05:36 UTC,12774,006,0601,True,268.9112244,87.0807266,0b00000000000000000000000001010111,0b0,Continuous
35.4106,-99.0588,2020-10-10 16:31:51 UTC,12835,005,0601,True,283.39328,91.4313889,0b00000000000000000000000001011011,0b0,Continuous
35.4106,-99.0588,2020-10-12 23:04:13 UTC,12870,011,0601,True,78.6241608,15.381485,0b00000000000000000000000000001111,0b0,Continuous
35.4106,-99.0588,2020-10-14 14:57:40 UTC,12896,004,0601,True,167.8690491,39.2694817,0b00000000000000000000000000100111,0b0,Continuous
35.4106,-99.0588,2020-10-17 14:10:53 UTC,12942,005,0601,True,91.2836227,15.8835173,0b00000000000000000000000000001111,0b0,Continuous
35.4106,-99.0588,2020-10-19 20:43:48 UTC,12977,014,0601,True,116.6838608,26.4135151,0b00000000000000000000000000011010,0b0,Continuous
35.4106,-99.0588,2020-10-20 19:55:58 UTC,12992,012,0601,True,103.611084,35.8942337,0b00000000000000000000000000100011,0b0,Continuous
35.4106,-99.0588,2020-10-24 18:21:47 UTC,13053,011,0601,True,134.227005,56.7039528,0b00000000000000000000000000111000,0b0,Continuous
35.4106,-99.0588,2020-10-31 16:01:07 UTC,13160,006,0601,True,182.7811127,87.1965561,0b00000000000000000000000001010111,0b0,Continuous
35.4106,-99.0588,2020-11-01 15:13:10 UTC,13175,006,0601,True,136.4837799,89.7966614,0b00000000000000000000000001011001,0b0,Continuous
35.4106,-99.0588,2020-11-25 22:31:40 UTC,13552,003,0601,True,52.8493004,13.183279,0b00000000000000000000000000001101,0b0,Continuous
35.4106,-99.0588,2020-12-25 18:10:05 UTC,14014,009,0601,True,161.2871399,37.4786072,0b00000000000000000000000000100101,0b0,Continuous
35.4106,-99.0588,2021-02-04 18:28:01 UTC,14650,005,0601,True,133.5630646,51.2575951,0b00000000000000000000000000110011,0b0,Continuous
35.4106,-99.0588,2021-02-26 17:17:32 UTC,14990,009,0601,True,190.5020142,94.3512268,0b00000000000000000000000001011110,0b0,Continuous
35.4106,-99.0588,2021-03-27 22:20:31 UTC,15444,005,0601,True,95.1216583,107.0392685,0b00000000000000000000000001101011,0b0,Continuous
35.4106,-99.0588,2021-03-28 21:33:13 UTC,15459,005,0601,True,133.895813,34.9148712,0b00000000000000000000000000100010,0b0,Continuous
35.4106,-99.0588,2021-03-31 20:47:34 UTC,15505,005,0601,True,164.8098755,67.2836838,0b00000000000000000000000001000011,0b0,Continuous
35.4106,-99.0588,2021-04-01 20:00:21 UTC,15520,005,0601,True,181.7648926,54.5857086,0b00000000000000000000000000110110,0b0,Continuous
35.4106,-99.0588,2021-04-05 18:28:06 UTC,15581,005,0601,True,271.8882141,68.4390869,0b00000000000000000000000001000100,0b0,Continuous
35.4106,-99.0588,2021-04-08 01:01:19 UTC,15617,011,0601,True,31.3816662,,,,
35.4106,-99.0588,2021-04-13 15:23:00 UTC,15704,005,0601,True,231.7218933,89.5730209,0b00000000000000000000000001011001,0b0,Continuous
38.4133,-120.9508,2018-08-04 22:54:49 UTC,00453,003,0601,True,13.1203003,72.9241943,0b00000000000000000000000001001000,0b0,Continuous
38.4133,-120.9508,2018-08-08 21:03:45 UTC,00514,007,0601,True,18.9322929,40.7570534,0b00000000000000000000000000101000,0b0,Continuous
38.4133,-120.9508,2018-08-11 20:04:30 UTC,00560,004,0601,True,44.7126274,43.5925941,0b00000000000000000000000000101011,0b0,Continuous
38.4133,-120.9508,2018-08-15 18:13:25 UTC,00621,006,0601,True,160.2430725,35.6761246,0b00000000000000000000000000100011,0b0,Continuous
38.4133,-120.9508,2018-08-21 16:14:15 UTC,00713,003,0601,True,167.1490936,69.8025284,0b00000000000000000000000001000101,0b0,Continuous
38.4133,-120.9508,2018-08-21 22:43:23 UTC,00717,016,0601,True,10.8594084,78.4916229,0b00000000000000000000000001001110,0b0,Continuous
38.4133,-120.9508,2018-08-24 21:44:17 UTC,00763,011,0601,True,25.7882366,,,,
38.4133,-120.9508,2018-08-27 20:44:29 UTC,00809,006,0601,True,106.9878006,48.9706345,0b00000000000000000000000000110000,0b0,Continuous
38.4133,-120.9508,2018-08-28 19:52:53 UTC,00824,013,0601,True,142.037323,58.469017,0b00000000000000000000000000111010,0b0,Continuous
38.4133,-120.9508,2018-09-03 17:53:57 UTC,00916,006,0601,True,228.2766571,85.8031998,0b00000000000000000000000001010101,0b0,Continuous
38.4133,-120.9508,2018-09-27 01:53:02 UTC,01279,003,0601,True,24.294836,43.2375336,0b00000000000000000000000000101011,0b0,Continuous
38.4133,-120.9508,2018-09-28 01:01:27 UTC,01294,004,0601,True,18.7940979,43.2744751,0b00000000000000000000000000101011,0b0,Continuous
38.4133,-120.9508,2019-02-11 18:42:30 UTC,03420,003,0601,True,214.7039795,116.8880081,0b00000000000000000000000001110100,0b0,Continuous
38.4133,-120.9508,2019-05-26 01:56:26 UTC,05025,002,0601,True,93.3278961,40.596508,0b00000000000000000000000000101000,0b0,Continuous
38.4133,-120.9508,2019-05-30 00:14:56 UTC,05086,001,0600,True,272.8432312,130.6072693,0b00000000000000000000000010000010,0b0,Continuous
38.4133,-120.9508,2019-06-05 21:41:48 UTC,05193,002,0600,True,337.6188354,259.4793091,0b00000000000000000000000100000011,0b0,Continuous
38.4133,-120.9508,2019-06-06 20:52:19 UTC,05208,001,0601,True,316.0595093,122.7195435,0b00000000000000000000000001111010,0b0,Continuous
38.4133,-120.9508,2019-06-10 02:30:53 UTC,05258,014,0601,True,79.3097305,51.5490913,0b00000000000000000000000000110011,0b0,Continuous
38.4133,-120.9508,2019-06-13 18:19:17 UTC,05315,001,0600,True,288.6268921,220.3686523,0b00000000000000000000000011011100,0b0,Continuous
38.4133,-120.9508,2019-06-16 17:27:23 UTC,05361,001,0601,True,288.1003723,117.635025,0b00000000000000000000000001110101,0b0,Continuous
38.4133,-120.9508,2019-06-16 23:57:34 UTC,05365,004,0600,True,87.5793152,149.7970581,0b00000000000000000000000010010101,0b0,Continuous
38.4133,-120.9508,2019-06-17 16:37:52 UTC,05376,001,0601,True,326.6677246,73.2589111,0b00000000000000000000000001001001,0b0,Continuous
38.4133,-120.9508,2019-06-20 15:46:06 UTC,05422,001,0601,True,289.7896118,136.6081238,0b00000000000000000000000010001000,0b0,Continuous
38.4133,-120.9508,2019-06-20 22:15:55 UTC,05426,009,0601,True,154.934967,64.1781769,0b00000000000000000000000001000000,0b0,Continuous
38.4133,-120.9508,2019-06-23 21:24:42 UTC,05472,011,0601,True,76.9490356,39.1945152,0b00000000000000000000000000100111,0b0,Continuous
38.4133,-120.9508,2019-07-01 18:01:08 UTC,05594,009,0600,True,255.1688995,164.9060211,0b00000000000000000000000010100100,0b0,Continuous
38.4133,-120.9508,2019-07-05 16:20:59 UTC,05655,009,0601,True,264.9329529,117.4642868,0b00000000000000000000000001110101,0b0,Continuous
38.4133,-120.9508,2019-07-24 02:17:09 UTC,05941,001,0601,True,38.8888931,94.9774857,0b00000000000000000000000001011110,0b0,Continuous
38.4133,-120.9508,2019-07-27 01:25:53 UTC,05987,001,0600,True,41.6630135,107.1823959,0b00000000000000000000000001101011,0b0,Continuous
38.4133,-120.9508,2019-07-28 00:36:35 UTC,06002,001,0601,True,26.6277981,61.6763344,0b00000000000000000000000000111101,0b0,Continuous
38.4133,-120.9508,2019-08-03 22:04:42 UTC,06109,001,0601,True,28.545517,36.6371613,0b00000000000000000000000000100100,0b0,Continuous
38.4133,-120.9508,2019-08-10 19:32:41 UTC,06216,001,0600,True,138.0425873,177.8103027,0b00000000000000000000000010110001,0b0,Continuous
38.4133,-120.9508,2019-08-14 17:51:55 UTC,06277,001,0601,True,195.468277,81.1832275,0b00000000000000000000000001010001,0b0,Continuous
38.4133,-120.9508,2019-08-17 23:32:32 UTC,06327,004,0601,True,14.4275742,82.980072,0b00000000000000000000000001010010,0b0,Continuous
38.4133,-120.9508,2019-08-22 14:34:57 UTC,06399,001,0601,True,168.0270081,87.3542557,0b00000000000000000000000001010111,0b0,Continuous
38.4133,-120.9508,2019-08-25 13:45:29 UTC,06445,001,0601,True,77.8872299,33.9326096,0b00000000000000000000000000100001,0b0,Continuous
38.4133,-120.9508,2019-08-25 20:15:27 UTC,06449,006,0600,True,160.0791626,180.1619415,0b00000000000000000000000010110100,0b0,Continuous
38.4133,-120.9508,2019-08-29 18:37:12 UTC,06510,011,0600,True,262.7883301,149.813797,0b00000000000000000000000010010101,0b0,Continuous
38.4133,-120.9508,2019-09-01 17:48:20 UTC,06556,012,0601,True,227.013855,96.3061981,0b00000000000000000000000001100000,0b0,Continuous
38.4133,-120.9508,2019-09-02 16:58:55 UTC,06571,010,0600,True,255.10289,156.0511322,0b00000000000000000000000010011100,0b0,Continuous
38.4133,-120.9508,2019-09-06 15:21:03 UTC,06632,010,0601,True,200.5667267,94.4907761,0b00000000000000000000000001011110,0b0,Continuous
38.4133,-120.9508,2019-09-28 23:53:01 UTC,06979,001,0601,True,25.744751,11.5683966,0b00000000000000000000000000001011,0b0,Continuous
38.4133,-120.9508,2019-10-02 22:15:58 UTC,07040,001,0601,True,71.6646347,31.1847019,0b00000000000000000000000000011111,0b0,Continuous
38.4133,-120.9508,2019-10-06 20:38:40 UTC,07101,001,0601,True,142.8073883,65.7866287,0b00000000000000000000000001000001,0b0,Continuous
38.4133,-120.9508,2019-10-09 19:49:45 UTC,07147,001,0601,True,158.3140564,70.3126755,0b00000000000000000000000001000110,0b0,Continuous
38.4133,-120.9508,2019-10-14 00:42:10 UTC,07212,011,0601,True,45.370369,23.4825058,0b00000000000000000000000000010111,0b0,Continuous
38.4133,-120.9508,2019-10-17 23:04:52 UTC,07273,011,0601,True,46.8973885,22.1076393,0b00000000000000000000000000010110,0b0,Continuous
38.4133,-120.9508,2019-10-21 14:57:08 UTC,07330,001,0601,True,60.8987465,28.707943,0b00000000000000000000000000011100,0b0,Continuous
38.4133,-120.9508,2019-10-21 21:27:19 UTC,07334,010,0601,True,97.1844101,39.6807327,0b00000000000000000000000000100111,0b0,Continuous
38.4133,-120.9508,2019-10-28 19:01:07 UTC,07441,011,0601,True,113.8637009,37.7282066,0b00000000000000000000000000100101,0b0,Continuous
38.4133,-120.9508,2019-11-01 17:23:25 UTC,07502,010,0601,True,134.6348114,57.6936493,0b00000000000000000000000000111001,0b0,Continuous
38.4133,-120.9508,2019-11-05 15:45:31 UTC,07563,011,0601,True,74.5695267,30.5313969,0b00000000000000000000000000011110,0b0,Continuous
38.4133,-120.9508,2019-12-09 19:30:29 UTC,08093,001,0601,True,188.0591736,82.04142,0b00000000000000000000000001010010,0b0,Continuous
38.4133,-120.9508,2019-12-16 23:35:14 UTC,08204,010,0601,True,85.6031189,21.2353153,0b00000000000000000000000000010101,0b0,Continuous
38.4133,-120.9508,2020-01-05 15:34:13 UTC,08509,008,0601,True,52.6656952,24.8268471,0b00000000000000000000000000011000,0b0,Continuous
38.4133,-120.9508,2020-01-28 23:35:09 UTC,08871,001,0601,True,67.9837265,57.6820068,0b00000000000000000000000000111001,0b0,Continuous
38.4133,-120.9508,2020-02-13 17:21:19 UTC,09115,001,0601,True,159.8000641,75.3304672,0b00000000000000000000000001001011,0b0,Continuous
38.4133,-120.9508,2020-02-21 20:45:09 UTC,09241,010,0601,True,273.7553711,118.0042801,0b00000000000000000000000001110110,0b0,Continuous
38.4133,-120.9508,2020-02-25 19:11:29 UTC,09302,007,0601,True,298.3531799,127.0532303,0b00000000000000000000000001111111,0b0,Continuous
38.4133,-120.9508,2020-03-31 22:39:37 UTC,09847,001,0601,True,167.8162384,79.1093369,0b00000000000000000000000001001111,0b0,Continuous
38.4133,-120.9508,2020-04-16 16:32:09 UTC,10091,001,0601,True,245.7613678,107.4170074,0b00000000000000000000000001101011,0b0,Continuous
38.4133,-120.9508,2020-04-23 20:44:12 UTC,10202,011,0601,True,488.6657715,215.8339844,0b00000000000000000000000011010111,0b0,Continuous
38.4133,-120.9508,2020-05-01 17:35:43 UTC,10324,011,0601,True,399.9881287,207.5270081,0b00000000000000000000000011001111,0b0,Continuous
38.4133,-120.9508,2020-05-10 13:39:17 UTC,10461,010,0601,True,99.6294708,45.815258,0b00000000000000000000000000101101,0b0,Continuous
38.4133,-120.9508,2020-05-22 02:25:02 UTC,10640,001,0601,True,61.6662483,32.5650291,0b00000000000000000000000000100000,0b0,Continuous
38.4133,-120.9508,2020-05-26 00:50:46 UTC,10701,001,0601,True,139.1195526,63.1362038,0b00000000000000000000000000111111,0b0,Continuous
38.4133,-120.9508,2020-06-06 20:07:12 UTC,10884,004,0601,True,148.1971283,99.1580887,0b00000000000000000000000001100011,0b0,Continuous
38.4133,-120.9508,2020-06-10 01:51:11 UTC,10934,012,0601,True,49.6242371,52.4006958,0b00000000000000000000000000110100,0b0,Continuous
38.4133,-120.9508,2020-06-14 00:16:32 UTC,10995,003,0601,True,78.3770523,36.9472961,0b00000000000000000000000000100100,0b0,Continuous
38.4133,-120.9508,2020-06-14 16:57:56 UTC,11006,001,0601,True,291.0190735,116.8419113,0b00000000000000000000000001110100,0b0,Continuous
38.4133,-120.9508,2020-06-17 22:41:45 UTC,11056,006,0601,True,79.1644974,64.4692459,0b00000000000000000000000001000000,0b0,Continuous
38.4133,-120.9508,2020-06-18 15:23:15 UTC,11067,004,0601,True,226.435257,57.0050774,0b00000000000000000000000000111001,0b0,Continuous
38.4133,-120.9508,2020-06-21 14:36:37 UTC,11113,001,0601,True,196.7828217,80.9376068,0b00000000000000000000000001010000,0b0,Continuous
38.4133,-120.9508,2020-06-22 13:48:31 UTC,11128,004,0601,True,145.4471741,61.2885666,0b00000000000000000000000000111101,0b0,Continuous
38.4133,-120.9508,2020-06-25 13:01:56 UTC,11174,004,0601,True,101.2522125,41.3635979,0b00000000000000000000000000101001,0b0,Continuous
38.4133,-120.9508,2020-06-25 19:32:05 UTC,11178,011,0601,True,91.2143021,68.8647537,0b00000000000000000000000001000100,0b0,Continuous
38.4133,-120.9508,2020-07-23 01:59:55 UTC,11601,001,0601,True,17.8816643,69.6270142,0b00000000000000000000000001000101,0b0,Continuous
38.4133,-120.9508,2020-07-27 00:25:12 UTC,11662,001,0601,True,29.3992233,32.2704697,0b00000000000000000000000000100000,0b0,Continuous
38.4133,-120.9508,2020-07-30 22:50:53 UTC,11723,001,0601,True,20.5238457,92.47612,0b00000000000000000000000001011100,0b0,Continuous
38.4133,-120.9508,2020-08-03 21:17:24 UTC,11784,001,0601,True,30.0603752,81.0361252,0b00000000000000000000000001010001,0b0,Continuous
38.4133,-120.9508,2020-08-07 19:44:02 UTC,11845,003,0601,True,102.3030548,44.9316444,0b00000000000000000000000000101100,0b0,Continuous
38.4133,-120.9508,2020-08-11 01:29:01 UTC,11895,011,0601,True,13.7817039,101.4536972,0b00000000000000000000000001100101,0b0,Continuous
38.4133,-120.9508,2020-08-11 18:10:30 UTC,11906,003,0601,True,186.8205261,77.7179871,0b00000000000000000000000001001101,0b0,Continuous
38.4133,-120.9508,2020-08-12 00:40:58 UTC,11910,011,0601,True,19.1682472,83.2888412,0b00000000000000000000000001010011,0b0,Continuous
38.4133,-120.9508,2020-08-14 23:55:25 UTC,11956,008,0601,True,23.3221169,25.2032452,0b00000000000000000000000000011001,0b0,Continuous
38.4133,-120.9508,2020-08-15 16:36:54 UTC,11967,001,0601,True,228.4242096,96.0994263,0b00000000000000000000000001100000,0b0,Continuous
38.4133,-120.9508,2020-08-19 21:33:47 UTC,12032,009,0601,True,18.6980324,100.7925568,0b00000000000000000000000001100100,0b0,Continuous
38.4133,-120.9508,2020-08-23 19:59:59 UTC,12093,009,0601,True,62.759922,74.3908997,0b00000000000000000000000001001010,0b0,Continuous
38.4133,-120.9508,2020-08-26 19:14:01 UTC,12139,004,0601,True,121.5570984,51.8827515,0b00000000000000000000000000110011,0b0,Continuous
38.4133,-120.9508,2020-08-27 18:26:26 UTC,12154,009,0601,True,178.9389801,84.3526382,0b00000000000000000000000001010100,0b0,Continuous
38.4133,-120.9508,2020-09-03 16:07:02 UTC,12261,006,0601,True,242.504303,126.6972046,0b00000000000000000000000001111110,0b0,Continuous
38.4133,-120.9508,2020-09-07 14:33:14 UTC,12322,008,0601,True,76.6226654,40.9162064,0b00000000000000000000000000101000,0b0,Continuous
38.4133,-120.9508,2020-09-24 01:03:35 UTC,12577,004,0601,True,22.2319736,59.4117012,0b00000000000000000000000000111011,0b0,Continuous
38.4133,-120.9508,2020-10-01 21:58:46 UTC,12699,005,0601,True,31.4591045,53.7523346,0b00000000000000000000000000110101,0b0,Continuous
38.4133,-120.9508,2020-10-13 00:37:32 UTC,12871,012,0601,True,15.6886635,33.2089081,0b00000000000000000000000000100001,0b0,Continuous
38.4133,-120.9508,2020-10-13 17:18:59 UTC,12882,005,0601,True,156.0050049,65.3605423,0b00000000000000000000000001000001,0b0,Continuous
38.4133,-120.9508,2020-10-13 23:49:16 UTC,12886,012,0601,True,17.2223873,35.2831764,0b00000000000000000000000000100011,0b0,Continuous
38.4133,-120.9508,2020-10-16 23:03:28 UTC,12932,012,0601,True,17.8862038,35.9003258,0b00000000000000000000000000100011,0b0,Continuous
38.4133,-120.9508,2020-10-17 15:44:48 UTC,12943,005,0601,True,102.2007065,44.3812447,0b00000000000000000000000000101100,0b0,Continuous
38.4133,-120.9508,2020-10-17 22:15:04 UTC,12947,010,0601,True,25.8775349,11.6518822,0b00000000000000000000000000001011,0b0,Continuous
38.4133,-120.9508,2020-10-20 21:29:19 UTC,12993,012,0601,True,36.2455711,18.2926598,0b00000000000000000000000000010010,0b0,Continuous
38.4133,-120.9508,2020-10-24 19:55:06 UTC,13054,009,0601,True,95.2672195,27.2719402,0b00000000000000000000000000011011,0b0,Continuous
38.4133,-120.9508,2020-10-28 18:20:51 UTC,13115,010,0601,True,124.3827362,32.7106819,0b00000000000000000000000000100000,0b0,Continuous
38.4133,-120.9508,2020-10-29 17:32:34 UTC,13130,010,0601,True,130.6592102,54.6790085,0b00000000000000000000000000110110,0b0,Continuous
38.4133,-120.9508,2020-11-01 16:46:29 UTC,13176,003,0601,True,103.5061646,39.510025,0b00000000000000000000000000100111,0b0,Continuous
38.4133,-120.9508,2020-11-02 15:58:00 UTC,13191,003,0601,True,99.1676636,40.7805519,0b00000000000000000000000000101000,0b0,Continuous
38.4133,-120.9508,2020-11-05 15:12:03 UTC,13237,011,0601,True,80.3298874,24.772707,0b00000000000000000000000000011000,0b0,Continuous
38.4133,-120.9508,2020-11-26 00:06:01 UTC,13553,004,0601,True,25.9952507,12.2542791,0b00000000000000000000000000001100,0b0,Continuous
38.4133,-120.9508,2021-02-04 20:01:32 UTC,14651,003,0601,True,252.0420532,109.0301056,0b00000000000000000000000001101101,0b0,Continuous
38.4133,-120.9508,2021-02-23 19:35:48 UTC,14945,011,0601,True,232.8667297,80.6828308,0b00000000000000000000000001010000,0b0,Continuous
38.4133,-120.9508,2021-02-27 18:02:46 UTC,15006,002,0601,True,190.3983612,95.371994,0b00000000000000000000000001011111,0b0,Continuous
38.4133,-120.9508,2021-02-28 17:14:49 UTC,15021,010,0601,True,176.5933685,81.7381592,0b00000000000000000000000001010001,0b0,Continuous
38.4133,-120.9508,2021-03-27 23:54:19 UTC,15445,005,0601,True,192.1563568,84.2320251,0b00000000000000000000000001010100,0b0,Continuous
38.4133,-120.9508,2021-03-31 22:21:32 UTC,15506,005,0601,True,322.0750427,134.111084,0b00000000000000000000000010000110,0b0,Continuous
38.4133,-120.9508,2021-04-16 16:11:27 UTC,15751,005,0601,True,237.1709747,104.6205902,0b00000000000000000000000001101000,0b0,Continuous
38.4133,-120.9508,2021-04-20 21:09:15 UTC,15816,009,0601,True,353.0770264,166.4421082,0b00000000000000000000000010100110,0b0,Continuous
38.4133,-120.9508,2021-04-28 18:03:49 UTC,15938,008,0601,True,403.2858582,187.6148529,0b00000000000000000000000010111011,0b0,Continuous
39.2167,-86.5406,2018-08-02 21:31:32 UTC,00421,009,0601,True,158.6651306,77.0214615,0b00000000000000000000000001001101,0b0,Continuous
39.2167,-86.5406,2018-08-12 17:41:53 UTC,00574,009,0601,True,266.3279114,128.2822723,0b00000000000000000000000010000000,0b0,Continuous
39.2167,-86.5406,2018-08-19 21:20:14 UTC,00685,014,0601,True,200.7039948,90.382843,0b00000000000000000000000001011010,0b0,Continuous
39.2167,-86.5406,2018-08-29 17:29:27 UTC,00838,010,0601,True,457.3522034,194.5062256,0b00000000000000000000000011000010,0b0,Continuous
39.2167,-86.5406,2018-09-05 14:38:53 UTC,00945,011,0601,True,320.0892639,146.186142,0b00000000000000000000000010010010,0b0,Continuous
39.2167,-86.5406,2019-05-24 00:27:49 UTC,04993,006,0601,True,73.8539124,39.1184578,0b00000000000000000000000000100111,0b0,Continuous
39.2167,-86.5406,2019-05-30 21:54:48 UTC,05100,006,0601,True,193.6904907,90.7712326,0b00000000000000000000000001011010,0b0,Continuous
39.2167,-86.5406,2019-06-11 00:10:04 UTC,05272,006,0601,True,59.5424156,55.3358917,0b00000000000000000000000000110111,0b0,Continuous
39.2167,-86.5406,2019-06-14 15:59:12 UTC,05329,006,0601,True,535.2808838,226.8872528,0b00000000000000000000000011100010,0b0,Continuous
39.2167,-86.5406,2019-06-25 18:14:07 UTC,05501,007,0601,True,214.7731628,92.9498291,0b00000000000000000000000001011100,0b0,Continuous
39.2167,-86.5406,2019-06-26 10:54:54 UTC,05512,007,0601,True,153.7971497,67.6327744,0b00000000000000000000000001000011,0b0,Continuous
39.2167,-86.5406,2019-06-29 16:32:46 UTC,05562,007,0601,True,254.6287079,138.4575348,0b00000000000000000000000010001010,0b0,Continuous
39.2167,-86.5406,2019-07-07 13:10:58 UTC,05684,007,0601,True,306.4614563,147.9383392,0b00000000000000000000000010010011,0b0,Continuous
39.2167,-86.5406,2019-07-28 22:16:41 UTC,06016,006,0601,True,211.2129211,98.2439041,0b00000000000000000000000001100010,0b0,Continuous
39.2167,-86.5406,2019-08-04 19:44:20 UTC,06123,006,0601,True,324.3879395,150.4039459,0b00000000000000000000000010010110,0b0,Continuous
39.2167,-86.5406,2019-08-16 21:13:19 UTC,06310,007,0601,True,125.1026611,58.9739571,0b00000000000000000000000000111010,0b0,Continuous
39.2167,-86.5406,2019-09-04 13:50:33 UTC,06600,006,0600,True,207.4423218,93.2868576,0b00000000000000000000000001011101,0b0,Continuous
39.2167,-86.5406,2019-09-07 13:00:42 UTC,06646,007,0601,True,121.6104889,65.7557831,0b00000000000000000000000001000001,0b0,Continuous
39.2167,-86.5406,2019-10-04 19:08:30 UTC,07069,008,0601,True,139.0502777,114.9380951,0b00000000000000000000000001110010,0b0,Continuous
39.2167,-86.5406,2019-10-18 20:45:20 UTC,07287,007,0601,True,171.3063049,70.0259323,0b00000000000000000000000001000110,0b0,Continuous
39.2167,-86.5406,2019-10-23 18:19:10 UTC,07363,007,0601,True,167.6157379,69.7339325,0b00000000000000000000000001000101,0b0,Continuous
39.2167,-86.5406,2020-02-22 18:25:54 UTC,09255,006,0601,True,191.9693604,79.2574463,0b00000000000000000000000001001111,0b0,Continuous
39.2167,-86.5406,2020-04-09 17:17:31 UTC,09983,006,0601,True,260.5640259,120.4939423,0b00000000000000000000000001111000,0b0,Continuous
39.2167,-86.5406,2020-04-22 18:23:36 UTC,10185,011,0601,True,352.340271,146.4776001,0b00000000000000000000000010010010,0b0,Continuous
39.2167,-86.5406,2020-06-03 19:23:12 UTC,10837,006,0601,True,271.5360413,118.7745514,0b00000000000000000000000001110110,0b0,Continuous
39.2167,-86.5406,2020-06-07 17:48:39 UTC,10898,006,0601,True,484.3605042,202.9755554,0b00000000000000000000000011001010,0b0,Continuous
39.2167,-86.5406,2020-06-08 00:18:45 UTC,10902,010,0601,True,130.6931915,54.344326,0b00000000000000000000000000110110,0b0,Continuous
39.2167,-86.5406,2020-06-11 22:44:09 UTC,10963,010,0601,True,60.7750816,74.3313904,0b00000000000000000000000001001010,0b0,Continuous
39.2167,-86.5406,2020-07-05 13:16:44 UTC,11329,011,0601,True,270.6699524,110.5873795,0b00000000000000000000000001101110,0b0,Continuous
39.2167,-86.5406,2020-07-09 11:42:47 UTC,11390,010,0601,True,255.162674,109.8179626,0b00000000000000000000000001101101,0b0,Continuous
39.2167,-86.5406,2020-07-24 22:53:49 UTC,11630,008,0601,True,77.753212,117.4882355,0b00000000000000000000000001110101,0b0,Continuous
39.2167,-86.5406,2020-07-28 21:18:55 UTC,11691,008,0601,True,86.7742462,262.8596802,0b00000000000000000000000100000110,0b0,Continuous
